"","subjID","H","B","A","city_no","walk_no","reward","v","mean","median","sd","best_leaf","best_reward","worst_leaf","worst_reward","step_reward","perc_reward","regret","step_regret","perc_regret","score","zreward","path_leaf","path_dist","path_greedy","node_greedy"
"1690",13,3,3,0,3,10,127,7,107.222222222222,104,16.0762074023833,8,126,7,79,63.5,1.05325443786982,-1,-0.5,-0.0532544378698219,1,1.23025146931396,"6",0,TRUE,0
"1691",13,3,3,0,3,11,120,7,107.222222222222,104,16.0762074023833,8,126,7,79,60,0.680473372781069,6,3,0.319526627218931,0.872340425531915,0.794825387478124,"6",0,TRUE,0
"1692",13,3,3,0,3,12,122,7,107.222222222222,104,16.0762074023833,8,126,7,79,61,0.786982248520713,4,2,0.213017751479287,0.914893617021277,0.91923283943122,"6",0,TRUE,0
"1693",13,3,3,0,3,13,128,7,107.222222222222,104,16.0762074023833,8,126,7,79,64,1.10650887573964,-2,-1,-0.106508875739644,1,1.29245519529051,"6",0,TRUE,0
"1694",13,3,3,0,3,14,127,7,107.222222222222,104,16.0762074023833,8,126,7,79,63.5,1.05325443786982,-1,-0.5,-0.0532544378698219,1,1.23025146931396,"6",0,TRUE,0
"1695",13,3,3,0,3,15,118,7,107.222222222222,104,16.0762074023833,8,126,7,79,59,0.573964497041425,8,4,0.426035502958575,0.829787234042553,0.670417935525029,"6",0,TRUE,0
"1696",13,3,4,0,6,1,107,2,92.5,97.5,14.226735395023,6,108,14,70,53.5,0.935483870967742,1,0.5,0.0645161290322581,0.973684210526316,1.0192078222719,"9",NA,FALSE,NA
"1697",13,3,4,0,6,2,105,2,92.5,97.5,14.226735395023,6,108,14,70,52.5,0.806451612903226,3,1.5,0.193548387096774,0.921052631578947,0.87862743299302,"13",4,FALSE,NA
"1698",13,3,4,0,6,3,82,2,92.5,97.5,14.226735395023,6,108,14,70,41,-0.67741935483871,26,13,1.67741935483871,0.315789473684211,-0.738047043714137,"17",4,FALSE,NA
"1699",13,3,4,0,6,4,73,2,92.5,97.5,14.226735395023,6,108,14,70,36.5,-1.25806451612903,35,17.5,2.25806451612903,0.0789473684210526,-1.37065879546911,"21",4,FALSE,NA
"1700",13,3,4,0,6,5,102,2,92.5,97.5,14.226735395023,6,108,14,70,51,0.612903225806452,6,3,0.387096774193548,0.842105263157895,0.667756849074695,"8",12,FALSE,0
"1701",13,3,4,0,6,6,82,2,92.5,97.5,14.226735395023,6,108,14,70,41,-0.67741935483871,26,13,1.67741935483871,0.315789473684211,-0.738047043714137,"7",1,FALSE,0
"1702",13,3,4,0,6,7,103,2,92.5,97.5,14.226735395023,6,108,14,70,51.5,0.67741935483871,5,2.5,0.32258064516129,0.868421052631579,0.738047043714137,"6",1,FALSE,0
"1703",13,3,4,0,6,8,103,2,92.5,97.5,14.226735395023,6,108,14,70,51.5,0.67741935483871,5,2.5,0.32258064516129,0.868421052631579,0.738047043714137,"9",3,TRUE,0.5
"1704",13,3,4,0,6,9,91,2,92.5,97.5,14.226735395023,6,108,14,70,45.5,-0.0967741935483871,17,8.5,1.09677419354839,0.552631578947368,-0.105435291959162,"12",4,FALSE,0
"1705",13,3,4,0,6,10,83,2,92.5,97.5,14.226735395023,6,108,14,70,41.5,-0.612903225806452,25,12.5,1.61290322580645,0.342105263157895,-0.667756849074695,"11",1,FALSE,0
"1706",13,3,4,0,6,11,73,2,92.5,97.5,14.226735395023,6,108,14,70,36.5,-1.25806451612903,35,17.5,2.25806451612903,0.0789473684210526,-1.37065879546911,"10",1,FALSE,0
"1707",13,3,4,0,6,12,104,2,92.5,97.5,14.226735395023,6,108,14,70,52,0.741935483870968,4,2,0.258064516129032,0.894736842105263,0.808337238353579,"9",4,FALSE,0
"1708",13,3,4,0,6,13,103,2,92.5,97.5,14.226735395023,6,108,14,70,51.5,0.67741935483871,5,2.5,0.32258064516129,0.868421052631579,0.738047043714137,"9",0,FALSE,0.5
"1709",13,3,4,0,6,14,107,2,92.5,97.5,14.226735395023,6,108,14,70,53.5,0.935483870967742,1,0.5,0.0645161290322581,0.973684210526316,1.0192078222719,"6",3,FALSE,0.5
"1710",13,3,4,0,6,15,103,2,92.5,97.5,14.226735395023,6,108,14,70,51.5,0.67741935483871,5,2.5,0.32258064516129,0.868421052631579,0.738047043714137,"6",0,FALSE,0.5
"1711",13,4,2,0,7,1,162,9,136.25,130,24.3060838944844,11,178,15,109,54,0.616766467065868,16,5.33333333333333,0.383233532934132,0.768115942028985,1.05940554273505,"15",NA,FALSE,NA
"1712",13,4,2,0,7,2,126,9,136.25,130,24.3060838944844,11,178,15,109,42,-0.245508982035928,52,17.3333333333333,1.24550898203593,0.246376811594203,-0.421705118952789,"8",4,FALSE,NA
"1713",13,4,2,0,7,3,128,9,136.25,130,24.3060838944844,11,178,15,109,42.6666666666667,-0.197604790419162,50,16.6666666666667,1.19760479041916,0.27536231884058,-0.339421193303464,"11",2,FALSE,1
"1714",13,4,2,0,7,4,135,9,136.25,130,24.3060838944844,11,178,15,109,45,-0.029940119760479,43,14.3333333333333,1.02994011976048,0.376811594202899,-0.0514274535308279,"12",4,FALSE,0
"1715",13,4,2,0,7,5,164,9,136.25,130,24.3060838944844,11,178,15,109,54.6666666666667,0.664670658682635,14,4.66666666666667,0.335329341317365,0.797101449275362,1.14168946838438,"15",2,TRUE,0
"1716",13,4,2,0,7,6,157,9,136.25,130,24.3060838944844,11,178,15,109,52.3333333333333,0.497005988023952,21,7,0.502994011976048,0.695652173913043,0.853695728611743,"15",0,TRUE,0
"1717",13,4,2,0,7,7,170,9,136.25,130,24.3060838944844,11,178,15,109,56.6666666666667,0.808383233532934,8,2.66666666666667,0.191616766467066,0.884057971014493,1.38854124533235,"15",0,TRUE,0
"1718",13,4,2,0,7,8,154,9,136.25,130,24.3060838944844,11,178,15,109,51.3333333333333,0.425149700598802,24,8,0.574850299401198,0.652173913043478,0.730269840137756,"15",0,TRUE,0
"1719",13,4,2,0,7,9,166,9,136.25,130,24.3060838944844,11,178,15,109,55.3333333333333,0.712574850299401,12,4,0.287425149700599,0.826086956521739,1.2239733940337,"15",0,TRUE,0
"1720",13,4,2,0,7,10,164,9,136.25,130,24.3060838944844,11,178,15,109,54.6666666666667,0.664670658682635,14,4.66666666666667,0.335329341317365,0.797101449275362,1.14168946838438,"15",0,TRUE,0
"1721",13,4,2,0,7,11,162,9,136.25,130,24.3060838944844,11,178,15,109,54,0.616766467065868,16,5.33333333333333,0.383233532934132,0.768115942028985,1.05940554273505,"15",0,TRUE,0
"1722",13,4,2,0,7,12,161,9,136.25,130,24.3060838944844,11,178,15,109,53.6666666666667,0.592814371257485,17,5.66666666666667,0.407185628742515,0.753623188405797,1.01826357991039,"15",0,TRUE,0
"1723",13,4,2,0,7,13,162,9,136.25,130,24.3060838944844,11,178,15,109,54,0.616766467065868,16,5.33333333333333,0.383233532934132,0.768115942028985,1.05940554273505,"15",0,TRUE,0
"1724",13,4,2,0,7,14,165,9,136.25,130,24.3060838944844,11,178,15,109,55,0.688622754491018,13,4.33333333333333,0.311377245508982,0.811594202898551,1.18283143120904,"15",0,TRUE,0
"1725",13,4,2,0,7,15,160,9,136.25,130,24.3060838944844,11,178,15,109,53.3333333333333,0.568862275449102,18,6,0.431137724550898,0.739130434782609,0.977121617085729,"15",0,TRUE,0
"1726",13,4,3,0,5,1,141,2,145.296296296296,147,16.1978507947928,17,169,26,100,47,-0.181249999999985,28,9.33333333333333,1.18124999999998,0.594202898550725,-0.265238663494613,"27",NA,TRUE,NA
"1727",13,4,3,0,5,2,169,2,145.296296296296,147,16.1978507947928,17,169,26,100,56.3333333333333,1,0,0,0,1,1.46338572962557,"36",9,FALSE,NA
"1728",13,4,3,0,5,3,134,2,145.296296296296,147,16.1978507947928,17,169,26,100,44.6666666666667,-0.476562499999981,35,11.6666666666667,1.47656249999998,0.492753623188406,-0.697394761774659,"18",18,FALSE,NA
"1729",13,4,3,0,5,4,164,2,145.296296296296,147,16.1978507947928,17,169,26,100,54.6666666666667,0.789062500000003,5,1.66666666666667,0.210937499999997,0.927536231884058,1.15470280228268,"37",18,FALSE,0
"1730",13,4,3,0,5,5,160,2,145.296296296296,147,16.1978507947928,17,169,26,100,53.3333333333333,0.620312500000005,9,3,0.379687499999995,0.869565217391304,0.90775646040837,"35",2,FALSE,0
"1731",13,4,3,0,5,6,124,2,145.296296296296,147,16.1978507947928,17,169,26,100,41.3333333333333,-0.898437499999976,45,15,1.89843749999998,0.347826086956522,-1.31476061646044,"39",3,FALSE,0
"1732",13,4,3,0,5,7,161,2,145.296296296296,147,16.1978507947928,17,169,26,100,53.6666666666667,0.662500000000004,8,2.66666666666667,0.337499999999996,0.884057971014493,0.969493045876948,"33",6,FALSE,0
"1733",13,4,3,0,5,8,163,2,145.296296296296,147,16.1978507947928,17,169,26,100,54.3333333333333,0.746875000000003,6,2,0.253124999999997,0.91304347826087,1.0929662168141,"32",1,FALSE,0.5
"1734",13,4,3,0,5,9,155,2,145.296296296296,147,16.1978507947928,17,169,26,100,51.6666666666667,0.409375000000008,14,4.66666666666667,0.590624999999992,0.797101449275362,0.59907353306548,"34",2,FALSE,0.5
"1735",13,4,3,0,5,10,159,2,145.296296296296,147,16.1978507947928,17,169,26,100,53,0.578125000000005,10,3.33333333333333,0.421874999999995,0.855072463768116,0.846019874939792,"32",2,FALSE,0.666666666666667
"1736",13,4,3,0,5,11,171,2,145.296296296296,147,16.1978507947928,17,169,26,100,57,1.084375,-2,-0.666666666666667,-0.084374999999999,1,1.58685890056273,"36",3,TRUE,0.333333333333333
"1737",13,4,3,0,5,12,167,2,145.296296296296,147,16.1978507947928,17,169,26,100,55.6666666666667,0.915625000000001,2,0.666666666666667,0.0843749999999989,0.971014492753623,1.33991255868842,"36",0,TRUE,0.333333333333333
"1738",13,4,3,0,5,13,166,2,145.296296296296,147,16.1978507947928,17,169,26,100,55.3333333333333,0.873437500000002,3,1,0.126562499999998,0.956521739130435,1.27817597321984,"36",0,TRUE,0.333333333333333
"1739",13,4,3,0,5,14,170,2,145.296296296296,147,16.1978507947928,17,169,26,100,56.6666666666667,1.0421875,-1,-0.333333333333333,-0.0421874999999994,1,1.52512231509415,"36",0,TRUE,0.333333333333333
"1740",13,4,3,0,5,15,170,2,145.296296296296,147,16.1978507947928,17,169,26,100,56.6666666666667,1.0421875,-1,-0.333333333333333,-0.0421874999999994,1,1.52512231509415,"36",0,TRUE,0.333333333333333
"1741",13,4,4,0,8,1,173,6,163.328125,162,20.7387794772583,80,203,25,114,57.6666666666667,0.24379677038204,30,10,0.75620322961796,0.662921348314607,0.46636664470086,"70",NA,FALSE,NA
"1742",13,4,4,0,8,2,165,6,163.328125,162,20.7387794772583,80,203,25,114,55,0.0421425758172509,38,12.6666666666667,0.957857424182749,0.573033707865168,0.0806158820403748,"54",16,FALSE,NA
"1743",13,4,4,0,8,3,157,6,163.328125,162,20.7387794772583,80,203,25,114,52.3333333333333,-0.159511618747538,46,15.3333333333333,1.15951161874754,0.48314606741573,-0.30513488062011,"38",16,FALSE,NA
"1744",13,4,4,0,8,4,176,6,163.328125,162,20.7387794772583,80,203,25,114,58.6666666666667,0.319417093343836,27,9,0.680582906656164,0.696629213483146,0.611023180698541,"22",16,FALSE,NA
"1745",13,4,4,0,8,5,159,6,163.328125,162,20.7387794772583,80,203,25,114,53,-0.109098070106341,44,14.6666666666667,1.10909807010634,0.50561797752809,-0.208697189954989,"23",1,FALSE,0
"1746",13,4,4,0,8,6,151,6,163.328125,162,20.7387794772583,80,203,25,114,50.3333333333333,-0.31075226467113,52,17.3333333333333,1.31075226467113,0.415730337078652,-0.594447952615474,"25",2,FALSE,0
"1747",13,4,4,0,8,7,181,6,163.328125,162,20.7387794772583,80,203,25,114,60.3333333333333,0.445450964946829,22,7.33333333333333,0.554549035053171,0.752808988764045,0.852117407361344,"22",3,TRUE,0
"1748",13,4,4,0,8,8,178,6,163.328125,162,20.7387794772583,80,203,25,114,59.3333333333333,0.369830641985033,25,8.33333333333333,0.630169358014967,0.719101123595506,0.707460871363663,"22",0,TRUE,0
"1749",13,4,4,0,8,9,178,6,163.328125,162,20.7387794772583,80,203,25,114,59.3333333333333,0.369830641985033,25,8.33333333333333,0.630169358014967,0.719101123595506,0.707460871363663,"22",0,TRUE,0
"1750",13,4,4,0,8,10,148,6,163.328125,162,20.7387794772583,80,203,25,114,49.3333333333333,-0.386372587632926,55,18.3333333333333,1.38637258763293,0.382022471910112,-0.739104488613155,"71",48,FALSE,0
"1751",13,4,4,0,8,11,176,6,163.328125,162,20.7387794772583,80,203,25,114,58.6666666666667,0.319417093343836,27,9,0.680582906656164,0.696629213483146,0.611023180698541,"22",48,TRUE,0
"1752",13,4,4,0,8,12,173,6,163.328125,162,20.7387794772583,80,203,25,114,57.6666666666667,0.24379677038204,30,10,0.75620322961796,0.662921348314607,0.46636664470086,"22",0,TRUE,0
"1753",13,4,4,0,8,13,176,6,163.328125,162,20.7387794772583,80,203,25,114,58.6666666666667,0.319417093343836,27,9,0.680582906656164,0.696629213483146,0.611023180698541,"22",0,FALSE,0
"1754",13,4,4,0,8,14,179,6,163.328125,162,20.7387794772583,80,203,25,114,59.6666666666667,0.395037416305632,24,8,0.604962583694368,0.730337078651685,0.755679716696223,"22",0,TRUE,0
"1755",13,4,4,0,8,15,178,6,163.328125,162,20.7387794772583,80,203,25,114,59.3333333333333,0.369830641985033,25,8.33333333333333,0.630169358014967,0.719101123595506,0.707460871363663,"22",0,TRUE,0
"1756",14,2,2,0,4,1,46,8,43.5,43.5,2.12132034355964,3,45,2,42,46,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"2",NA,TRUE,NA
"1757",14,2,2,0,4,2,47,8,43.5,43.5,2.12132034355964,3,45,2,42,47,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",1,FALSE,NA
"1758",14,2,2,0,4,3,47,8,43.5,43.5,2.12132034355964,3,45,2,42,47,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",0,TRUE,1
"1759",14,2,2,0,4,4,45,8,43.5,43.5,2.12132034355964,3,45,2,42,45,1,0,0,0,1,0.707106781186548,"3",0,TRUE,1
"1760",14,2,2,0,4,5,40,8,43.5,43.5,2.12132034355964,3,45,2,42,40,-2.33333333333333,5,5,3.33333333333333,0,-1.64991582276861,"2",1,TRUE,1
"1761",14,2,2,0,4,6,40,8,43.5,43.5,2.12132034355964,3,45,2,42,40,-2.33333333333333,5,5,3.33333333333333,0,-1.64991582276861,"2",0,FALSE,0
"1762",14,2,2,0,4,7,46,8,43.5,43.5,2.12132034355964,3,45,2,42,46,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"3",1,TRUE,1
"1763",14,2,2,0,4,8,42,8,43.5,43.5,2.12132034355964,3,45,2,42,42,-1,3,3,2,0,-0.707106781186548,"2",1,FALSE,0
"1764",14,2,2,0,4,9,45,8,43.5,43.5,2.12132034355964,3,45,2,42,45,1,0,0,0,1,0.707106781186548,"3",1,TRUE,1
"1765",14,2,2,0,4,10,41,8,43.5,43.5,2.12132034355964,3,45,2,42,41,-1.66666666666667,4,4,2.66666666666667,0,-1.17851130197758,"2",1,FALSE,0
"1766",14,2,2,0,4,11,45,8,43.5,43.5,2.12132034355964,3,45,2,42,45,1,0,0,0,1,0.707106781186548,"3",1,TRUE,1
"1767",14,2,2,0,4,12,41,8,43.5,43.5,2.12132034355964,3,45,2,42,41,-1.66666666666667,4,4,2.66666666666667,0,-1.17851130197758,"3",0,TRUE,1
"1768",14,2,2,0,4,13,43,8,43.5,43.5,2.12132034355964,3,45,2,42,43,-0.333333333333333,2,2,1.33333333333333,0.333333333333333,-0.235702260395516,"3",0,FALSE,1
"1769",14,2,2,0,4,14,42,8,43.5,43.5,2.12132034355964,3,45,2,42,42,-1,3,3,2,0,-0.707106781186548,"3",0,TRUE,1
"1770",14,2,2,0,4,15,43,8,43.5,43.5,2.12132034355964,3,45,2,42,43,-0.333333333333333,2,2,1.33333333333333,0.333333333333333,-0.235702260395516,"3",0,TRUE,1
"1771",14,2,3,0,9,1,49,2,51.6666666666667,52,1.52752523165195,2,53,4,50,49,-2.00000000000007,4,4,3.00000000000007,0,-1.74574312188796,"2",NA,TRUE,NA
"1772",14,2,3,0,9,2,57,2,51.6666666666667,52,1.52752523165195,2,53,4,50,57,4.00000000000007,-4,-4,-3.00000000000007,1,3.49148624377585,"3",1,FALSE,NA
"1773",14,2,3,0,9,3,50,2,51.6666666666667,52,1.52752523165195,2,53,4,50,50,-1.25000000000006,3,3,2.25000000000006,0,-1.09108945117998,"4",1,FALSE,NA
"1774",14,2,3,0,9,4,55,2,51.6666666666667,52,1.52752523165195,2,53,4,50,55,2.50000000000004,-2,-2,-1.50000000000004,1,2.1821789023599,"3",1,TRUE,1
"1775",14,2,3,0,9,5,55,2,51.6666666666667,52,1.52752523165195,2,53,4,50,55,2.50000000000004,-2,-2,-1.50000000000004,1,2.1821789023599,"3",0,TRUE,1
"1776",14,2,3,0,9,6,51,2,51.6666666666667,52,1.52752523165195,2,53,4,50,51,-0.500000000000037,2,2,1.50000000000004,0.333333333333333,-0.436435780472005,"3",0,TRUE,1
"1777",14,2,3,0,9,7,56,2,51.6666666666667,52,1.52752523165195,2,53,4,50,56,3.25000000000006,-3,-3,-2.25000000000006,1,2.83683257306787,"3",0,TRUE,1
"1778",14,2,3,0,9,8,51,2,51.6666666666667,52,1.52752523165195,2,53,4,50,51,-0.500000000000037,2,2,1.50000000000004,0.333333333333333,-0.436435780472005,"2",1,FALSE,0
"1779",14,2,3,0,9,9,49,2,51.6666666666667,52,1.52752523165195,2,53,4,50,49,-2.00000000000007,4,4,3.00000000000007,0,-1.74574312188796,"2",0,FALSE,0
"1780",14,2,3,0,9,10,53,2,51.6666666666667,52,1.52752523165195,2,53,4,50,53,1,0,0,0,1,0.872871560943946,"3",1,TRUE,1
"1781",14,2,3,0,9,11,49,2,51.6666666666667,52,1.52752523165195,2,53,4,50,49,-2.00000000000007,4,4,3.00000000000007,0,-1.74574312188796,"3",0,TRUE,1
"1782",14,2,3,0,9,12,54,2,51.6666666666667,52,1.52752523165195,2,53,4,50,54,1.75000000000002,-1,-1,-0.750000000000019,1,1.52752523165192,"4",1,TRUE,1
"1783",14,2,3,0,9,13,51,2,51.6666666666667,52,1.52752523165195,2,53,4,50,51,-0.500000000000037,2,2,1.50000000000004,0.333333333333333,-0.436435780472005,"4",0,TRUE,1
"1784",14,2,3,0,9,14,55,2,51.6666666666667,52,1.52752523165195,2,53,4,50,55,2.50000000000004,-2,-2,-1.50000000000004,1,2.1821789023599,"3",1,FALSE,0
"1785",14,2,3,0,9,15,48,2,51.6666666666667,52,1.52752523165195,2,53,4,50,48,-2.75000000000009,5,5,3.75000000000009,0,-2.40039679259593,"4",1,FALSE,0
"1786",14,2,4,0,3,1,36,2,39.5,39.5,5.8022983951764,5,45,3,34,36,-0.636363636363636,9,9,1.63636363636364,0.181818181818182,-0.603209239102498,"2",NA,FALSE,NA
"1787",14,2,4,0,3,2,43,2,39.5,39.5,5.8022983951764,5,45,3,34,43,0.636363636363636,2,2,0.363636363636364,0.818181818181818,0.603209239102498,"4",2,FALSE,NA
"1788",14,2,4,0,3,3,35,2,39.5,39.5,5.8022983951764,5,45,3,34,35,-0.818181818181818,10,10,1.81818181818182,0.0909090909090909,-0.775554735988926,"5",1,FALSE,NA
"1789",14,2,4,0,3,4,42,2,39.5,39.5,5.8022983951764,5,45,3,34,42,0.454545454545455,3,3,0.545454545454545,0.727272727272727,0.43086374221607,"3",2,FALSE,NA
"1790",14,2,4,0,3,5,42,2,39.5,39.5,5.8022983951764,5,45,3,34,42,0.454545454545455,3,3,0.545454545454545,0.727272727272727,0.43086374221607,"4",1,TRUE,1
"1791",14,2,4,0,3,6,48,2,39.5,39.5,5.8022983951764,5,45,3,34,48,1.54545454545455,-3,-3,-0.545454545454545,1,1.46493672353464,"4",0,TRUE,1
"1792",14,2,4,0,3,7,45,2,39.5,39.5,5.8022983951764,5,45,3,34,45,1,0,0,0,1,0.947900232875354,"4",0,TRUE,1
"1793",14,2,4,0,3,8,48,2,39.5,39.5,5.8022983951764,5,45,3,34,48,1.54545454545455,-3,-3,-0.545454545454545,1,1.46493672353464,"4",0,TRUE,1
"1794",14,2,4,0,3,9,45,2,39.5,39.5,5.8022983951764,5,45,3,34,45,1,0,0,0,1,0.947900232875354,"4",0,TRUE,1
"1795",14,2,4,0,3,10,48,2,39.5,39.5,5.8022983951764,5,45,3,34,48,1.54545454545455,-3,-3,-0.545454545454545,1,1.46493672353464,"3",1,FALSE,0
"1796",14,2,4,0,3,11,45,2,39.5,39.5,5.8022983951764,5,45,3,34,45,1,0,0,0,1,0.947900232875354,"3",0,TRUE,1
"1797",14,2,4,0,3,12,44,2,39.5,39.5,5.8022983951764,5,45,3,34,44,0.818181818181818,1,1,0.181818181818182,0.909090909090909,0.775554735988926,"3",0,TRUE,1
"1798",14,2,4,0,3,13,45,2,39.5,39.5,5.8022983951764,5,45,3,34,45,1,0,0,0,1,0.947900232875354,"4",1,TRUE,1
"1799",14,2,4,0,3,14,43,2,39.5,39.5,5.8022983951764,5,45,3,34,43,0.636363636363636,2,2,0.363636363636364,0.818181818181818,0.603209239102498,"3",1,FALSE,0
"1800",14,2,4,0,3,15,46,2,39.5,39.5,5.8022983951764,5,45,3,34,46,1.18181818181818,-1,-1,-0.181818181818182,1,1.12024572976178,"4",1,TRUE,1
"1801",14,3,2,0,1,1,95,8,105.75,106.5,9.10585891976516,4,114,6,96,47.5,-1.3030303030303,19,9.5,2.3030303030303,0,-1.18055859361779,"4",NA,TRUE,NA
"1802",14,3,2,0,1,2,94,8,105.75,106.5,9.10585891976516,4,114,6,96,47,-1.42424242424242,20,10,2.42424242424242,0,-1.29037799767526,"6",2,FALSE,NA
"1803",14,3,2,0,1,3,109,8,105.75,106.5,9.10585891976516,4,114,6,96,54.5,0.393939393939394,5,2.5,0.606060606060606,0.722222222222222,0.356913063186775,"7",1,FALSE,0
"1804",14,3,2,0,1,4,119,8,105.75,106.5,9.10585891976516,4,114,6,96,59.5,1.60606060606061,-5,-2.5,-0.606060606060606,1,1.45510710376147,"5",2,FALSE,1
"1805",14,3,2,0,1,5,110,8,105.75,106.5,9.10585891976516,4,114,6,96,55,0.515151515151515,4,2,0.484848484848485,0.777777777777778,0.466732467244244,"5",0,TRUE,1
"1806",14,3,2,0,1,6,108,8,105.75,106.5,9.10585891976516,4,114,6,96,54,0.272727272727273,6,3,0.727272727272727,0.666666666666667,0.247093659129306,"5",0,TRUE,1
"1807",14,3,2,0,1,7,112,8,105.75,106.5,9.10585891976516,4,114,6,96,56,0.757575757575758,2,1,0.242424242424242,0.888888888888889,0.686371275359182,"5",0,FALSE,1
"1808",14,3,2,0,1,8,114,8,105.75,106.5,9.10585891976516,4,114,6,96,57,1,0,0,0,1,0.906010083474121,"5",0,TRUE,1
"1809",14,3,2,0,1,9,109,8,105.75,106.5,9.10585891976516,4,114,6,96,54.5,0.393939393939394,5,2.5,0.606060606060606,0.722222222222222,0.356913063186775,"5",0,TRUE,1
"1810",14,3,2,0,1,10,109,8,105.75,106.5,9.10585891976516,4,114,6,96,54.5,0.393939393939394,5,2.5,0.606060606060606,0.722222222222222,0.356913063186775,"5",0,FALSE,1
"1811",14,3,2,0,1,11,109,8,105.75,106.5,9.10585891976516,4,114,6,96,54.5,0.393939393939394,5,2.5,0.606060606060606,0.722222222222222,0.356913063186775,"5",0,TRUE,1
"1812",14,3,2,0,1,12,110,8,105.75,106.5,9.10585891976516,4,114,6,96,55,0.515151515151515,4,2,0.484848484848485,0.777777777777778,0.466732467244244,"5",0,FALSE,1
"1813",14,3,2,0,1,13,116,8,105.75,106.5,9.10585891976516,4,114,6,96,58,1.24242424242424,-2,-1,-0.242424242424242,1,1.12564889158906,"5",0,TRUE,1
"1814",14,3,2,0,1,14,112,8,105.75,106.5,9.10585891976516,4,114,6,96,56,0.757575757575758,2,1,0.242424242424242,0.888888888888889,0.686371275359182,"5",0,TRUE,1
"1815",14,3,2,0,1,15,112,8,105.75,106.5,9.10585891976516,4,114,6,96,56,0.757575757575758,2,1,0.242424242424242,0.888888888888889,0.686371275359182,"5",0,TRUE,1
"1816",14,3,3,0,6,1,102,9,92.7777777777778,105,18.7201614427986,12,108,6,66,51,0.605839416058394,6,3,0.394160583941606,0.857142857142857,0.492635827442069,"13",NA,FALSE,NA
"1817",14,3,3,0,6,2,103,9,92.7777777777778,105,18.7201614427986,12,108,6,66,51.5,0.671532846715328,5,2.5,0.328467153284672,0.880952380952381,0.546054170176751,"9",3,FALSE,NA
"1818",14,3,3,0,6,3,62,9,92.7777777777778,105,18.7201614427986,12,108,6,66,31,-2.02189781021898,46,23,3.02189781021898,0,-1.64409788194522,"6",3,FALSE,NA
"1819",14,3,3,0,6,4,104,9,92.7777777777778,105,18.7201614427986,12,108,6,66,52,0.737226277372262,4,2,0.262773722627738,0.904761904761905,0.599472512911433,"10",3,FALSE,0
"1820",14,3,3,0,6,5,105,9,92.7777777777778,105,18.7201614427986,12,108,6,66,52.5,0.802919708029197,3,1.5,0.197080291970803,0.928571428571429,0.652890855646116,"8",2,FALSE,0
"1821",14,3,3,0,6,6,112,9,92.7777777777778,105,18.7201614427986,12,108,6,66,56,1.26277372262774,-4,-2,-0.262773722627738,1,1.02681925478889,"13",3,FALSE,0
"1822",14,3,3,0,6,7,66,9,92.7777777777778,105,18.7201614427986,12,108,6,66,33,-1.75912408759124,42,21,2.75912408759124,0,-1.43042451100649,"12",1,FALSE,0
"1823",14,3,3,0,6,8,108,9,92.7777777777778,105,18.7201614427986,12,108,6,66,54,1,0,0,0,1,0.813145883850163,"11",1,FALSE,0
"1824",14,3,3,0,6,9,109,9,92.7777777777778,105,18.7201614427986,12,108,6,66,54.5,1.06569343065693,-1,-0.5,-0.0656934306569343,1,0.866564226584845,"13",2,TRUE,0.5
"1825",14,3,3,0,6,10,69,9,92.7777777777778,105,18.7201614427986,12,108,6,66,34.5,-1.56204379562044,39,19.5,2.56204379562044,0.0714285714285714,-1.27016948280245,"7",6,FALSE,1
"1826",14,3,3,0,6,11,112,9,92.7777777777778,105,18.7201614427986,12,108,6,66,56,1.26277372262774,-4,-2,-0.262773722627738,1,1.02681925478889,"13",6,TRUE,0.5
"1827",14,3,3,0,6,12,108,9,92.7777777777778,105,18.7201614427986,12,108,6,66,54,1,0,0,0,1,0.813145883850163,"13",0,TRUE,0.5
"1828",14,3,3,0,6,13,101,9,92.7777777777778,105,18.7201614427986,12,108,6,66,50.5,0.540145985401459,7,3.5,0.459854014598541,0.833333333333333,0.439217484707387,"11",2,FALSE,0
"1829",14,3,3,0,6,14,107,9,92.7777777777778,105,18.7201614427986,12,108,6,66,53.5,0.934306569343066,1,0.5,0.0656934306569344,0.976190476190476,0.75972754111548,"13",2,TRUE,0.5
"1830",14,3,3,0,6,15,107,9,92.7777777777778,105,18.7201614427986,12,108,6,66,53.5,0.934306569343066,1,0.5,0.0656934306569344,0.976190476190476,0.75972754111548,"13",0,TRUE,0.5
"1831",14,3,4,0,2,1,111,4,104.875,105.5,14.1415463558033,14,133,10,87,55.5,0.217777777777778,22,11,0.782222222222222,0.521739130434783,0.433120950559022,"7",NA,FALSE,NA
"1832",14,3,4,0,2,2,104,4,104.875,105.5,14.1415463558033,14,133,10,87,52,-0.0311111111111111,29,14.5,1.03111111111111,0.369565217391304,-0.0618744215084317,"11",4,FALSE,NA
"1833",14,3,4,0,2,3,95,4,104.875,105.5,14.1415463558033,14,133,10,87,47.5,-0.351111111111111,38,19,1.35111111111111,0.173913043478261,-0.698297042738015,"16",4,FALSE,NA
