"","subjID","H","B","A","city_no","walk_no","reward","v","mean","sd","best_leaf","best_reward","worst_leaf","worst_reward","step_reward","perc_reward","regret","step_regret","perc_regret","score","zreward","path_leaf","path_dist"
"4850",12,4,4,2,9,5,161,8,149.484375,22.8000224084407,84,199,38,107,53.6666666666667,0.232565478068791,38,12.6666666666667,0.767434521931209,0.58695652173913,0.50507077553296,"81",4
"4851",12,4,4,2,9,6,182,8,149.484375,22.8000224084407,84,199,38,107,60.6666666666667,0.656674029662354,17,5.66666666666667,0.343325970337646,0.815217391304348,1.426122501878,"25",48
"4852",12,4,4,2,9,7,186,8,149.484375,22.8000224084407,84,199,38,107,62,0.737456610918271,13,4.33333333333333,0.262543389081729,0.858695652173913,1.60156092594373,"25",0
"4853",12,4,4,2,9,8,185,8,149.484375,22.8000224084407,84,199,38,107,61.6666666666667,0.717260965604292,14,4.66666666666667,0.282739034395708,0.847826086956522,1.5577013199273,"25",0
"4854",12,4,4,2,9,9,180,8,149.484375,22.8000224084407,84,199,38,107,60,0.616282739034396,19,6.33333333333333,0.383717260965604,0.793478260869565,1.33840328984514,"25",0
"4855",12,4,4,2,9,10,184,8,149.484375,22.8000224084407,84,199,38,107,61.3333333333333,0.697065320290312,15,5,0.302934679709688,0.83695652173913,1.51384171391087,"25",0
"4856",12,4,4,2,9,11,183,8,149.484375,22.8000224084407,84,199,38,107,61,0.676869674976333,16,5.33333333333333,0.323130325023667,0.826086956521739,1.46998210789443,"25",0
"4857",12,4,4,2,9,12,185,8,149.484375,22.8000224084407,84,199,38,107,61.6666666666667,0.717260965604292,14,4.66666666666667,0.282739034395708,0.847826086956522,1.5577013199273,"25",0
"4858",12,4,4,2,9,13,188,8,149.484375,22.8000224084407,84,199,38,107,62.6666666666667,0.777847901546229,11,3.66666666666667,0.222152098453771,0.880434782608696,1.68928013797659,"25",0
"4859",12,4,4,2,9,14,190,8,149.484375,22.8000224084407,84,199,38,107,63.3333333333333,0.818239192174187,9,3,0.181760807825813,0.902173913043478,1.77699935000945,"25",0
"4860",12,4,4,2,9,15,183,8,149.484375,22.8000224084407,84,199,38,107,61,0.676869674976333,16,5.33333333333333,0.323130325023667,0.826086956521739,1.46998210789443,"25",0
"4861",13,2,2,0.5,17,1,39,3,47.5,13.4350288425444,2,57,3,38,39,-0.894736842105263,18,18,1.89473684210526,0.0526315789473684,-0.632674488430069,"3",NA
"4862",13,2,2,0.5,17,2,58,3,47.5,13.4350288425444,2,57,3,38,58,1.10526315789474,-1,-1,-0.105263157894737,1,0.781539073943026,"2",1
"4863",13,2,2,0.5,17,3,54,3,47.5,13.4350288425444,2,57,3,38,54,0.684210526315789,3,3,0.315789473684211,0.842105263157895,0.483809902917112,"2",0
"4864",13,2,2,0.5,17,4,58,3,47.5,13.4350288425444,2,57,3,38,58,1.10526315789474,-1,-1,-0.105263157894737,1,0.781539073943026,"2",0
"4865",13,2,2,0.5,17,5,60,3,47.5,13.4350288425444,2,57,3,38,60,1.31578947368421,-3,-3,-0.315789473684211,1,0.930403659455984,"2",0
"4866",13,2,2,0.5,17,6,57,3,47.5,13.4350288425444,2,57,3,38,57,1,0,0,0,1,0.707106781186548,"2",0
"4867",13,2,2,0.5,17,7,55,3,47.5,13.4350288425444,2,57,3,38,55,0.789473684210526,2,2,0.210526315789474,0.894736842105263,0.55824219567359,"2",0
"4868",13,2,2,0.5,17,8,56,3,47.5,13.4350288425444,2,57,3,38,56,0.894736842105263,1,1,0.105263157894737,0.947368421052632,0.632674488430069,"2",0
"4869",13,2,2,0.5,17,9,59,3,47.5,13.4350288425444,2,57,3,38,59,1.21052631578947,-2,-2,-0.210526315789474,1,0.855971366699505,"2",0
"4870",13,2,2,0.5,17,10,60,3,47.5,13.4350288425444,2,57,3,38,60,1.31578947368421,-3,-3,-0.315789473684211,1,0.930403659455984,"2",0
"4871",13,2,2,0.5,17,11,62,3,47.5,13.4350288425444,2,57,3,38,62,1.52631578947368,-5,-5,-0.526315789473684,1,1.07926824496894,"2",0
"4872",13,2,2,0.5,17,12,59,3,47.5,13.4350288425444,2,57,3,38,59,1.21052631578947,-2,-2,-0.210526315789474,1,0.855971366699505,"2",0
"4873",13,2,2,0.5,17,13,58,3,47.5,13.4350288425444,2,57,3,38,58,1.10526315789474,-1,-1,-0.105263157894737,1,0.781539073943026,"2",0
"4874",13,2,2,0.5,17,14,57,3,47.5,13.4350288425444,2,57,3,38,57,1,0,0,0,1,0.707106781186548,"2",0
"4875",13,2,2,0.5,17,15,56,3,47.5,13.4350288425444,2,57,3,38,56,0.894736842105263,1,1,0.105263157894737,0.947368421052632,0.632674488430069,"2",0
"4876",13,2,2,1,24,1,47,8,49.5,2.12132034355964,2,51,3,48,47,-1.66666666666667,4,4,2.66666666666667,0,-1.17851130197758,"3",NA
"4877",13,2,2,1,24,2,51,8,49.5,2.12132034355964,2,51,3,48,51,1,0,0,0,1,0.707106781186548,"2",1
"4878",13,2,2,1,24,3,50,8,49.5,2.12132034355964,2,51,3,48,50,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.235702260395516,"2",0
"4879",13,2,2,1,24,4,54,8,49.5,2.12132034355964,2,51,3,48,54,3,-3,-3,-2,1,2.12132034355965,"2",0
"4880",13,2,2,1,24,5,49,8,49.5,2.12132034355964,2,51,3,48,49,-0.333333333333333,2,2,1.33333333333333,0.333333333333333,-0.235702260395516,"2",0
"4881",13,2,2,1,24,6,51,8,49.5,2.12132034355964,2,51,3,48,51,1,0,0,0,1,0.707106781186548,"2",0
"4882",13,2,2,1,24,7,48,8,49.5,2.12132034355964,2,51,3,48,48,-1,3,3,2,0,-0.707106781186548,"2",0
"4883",13,2,2,1,24,8,53,8,49.5,2.12132034355964,2,51,3,48,53,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"2",0
"4884",13,2,2,1,24,9,52,8,49.5,2.12132034355964,2,51,3,48,52,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"2",0
"4885",13,2,2,1,24,10,52,8,49.5,2.12132034355964,2,51,3,48,52,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"2",0
"4886",13,2,2,1,24,11,52,8,49.5,2.12132034355964,2,51,3,48,52,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"2",0
"4887",13,2,2,1,24,12,49,8,49.5,2.12132034355964,2,51,3,48,49,-0.333333333333333,2,2,1.33333333333333,0.333333333333333,-0.235702260395516,"2",0
"4888",13,2,2,1,24,13,50,8,49.5,2.12132034355964,2,51,3,48,50,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.235702260395516,"2",0
"4889",13,2,2,1,24,14,50,8,49.5,2.12132034355964,2,51,3,48,50,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.235702260395516,"2",0
"4890",13,2,2,1,24,15,52,8,49.5,2.12132034355964,2,51,3,48,52,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"2",0
"4891",13,2,2,2,2,1,36,7,37.5,2.12132034355964,3,39,2,36,36,-1,3,3,2,0,-0.707106781186548,"2",NA
"4892",13,2,2,2,2,2,43,7,37.5,2.12132034355964,3,39,2,36,43,3.66666666666667,-4,-4,-2.66666666666667,1,2.59272486435068,"3",1
"4893",13,2,2,2,2,3,38,7,37.5,2.12132034355964,3,39,2,36,38,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.235702260395516,"2",1
"4894",13,2,2,2,2,4,41,7,37.5,2.12132034355964,3,39,2,36,41,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",1
"4895",13,2,2,2,2,5,37,7,37.5,2.12132034355964,3,39,2,36,37,-0.333333333333333,2,2,1.33333333333333,0.333333333333333,-0.235702260395516,"3",0
"4896",13,2,2,2,2,6,35,7,37.5,2.12132034355964,3,39,2,36,35,-1.66666666666667,4,4,2.66666666666667,0,-1.17851130197758,"2",1
"4897",13,2,2,2,2,7,41,7,37.5,2.12132034355964,3,39,2,36,41,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",1
"4898",13,2,2,2,2,8,40,7,37.5,2.12132034355964,3,39,2,36,40,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"3",0
"4899",13,2,2,2,2,9,38,7,37.5,2.12132034355964,3,39,2,36,38,0.333333333333333,1,1,0.666666666666667,0.666666666666667,0.235702260395516,"3",0
"4900",13,2,2,2,2,10,41,7,37.5,2.12132034355964,3,39,2,36,41,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",0
"4901",13,2,2,2,2,11,40,7,37.5,2.12132034355964,3,39,2,36,40,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"3",0
"4902",13,2,2,2,2,12,41,7,37.5,2.12132034355964,3,39,2,36,41,2.33333333333333,-2,-2,-1.33333333333333,1,1.64991582276861,"3",0
"4903",13,2,2,2,2,13,40,7,37.5,2.12132034355964,3,39,2,36,40,1.66666666666667,-1,-1,-0.666666666666667,1,1.17851130197758,"3",0
"4904",13,2,2,2,2,14,39,7,37.5,2.12132034355964,3,39,2,36,39,1,0,0,0,1,0.707106781186548,"3",0
"4905",13,2,2,2,2,15,39,7,37.5,2.12132034355964,3,39,2,36,39,1,0,0,0,1,0.707106781186548,"3",0
"4906",13,2,3,0.5,21,1,42,2,46,6,2,52,4,40,42,-0.666666666666667,10,10,1.66666666666667,0.166666666666667,-0.666666666666667,"4",NA
"4907",13,2,3,0.5,21,2,46,2,46,6,2,52,4,40,46,0,6,6,1,0.5,0,"3",1
"4908",13,2,3,0.5,21,3,51,2,46,6,2,52,4,40,51,0.833333333333333,1,1,0.166666666666667,0.916666666666667,0.833333333333333,"2",1
"4909",13,2,3,0.5,21,4,51,2,46,6,2,52,4,40,51,0.833333333333333,1,1,0.166666666666667,0.916666666666667,0.833333333333333,"2",0
"4910",13,2,3,0.5,21,5,56,2,46,6,2,52,4,40,56,1.66666666666667,-4,-4,-0.666666666666667,1,1.66666666666667,"2",0
"4911",13,2,3,0.5,21,6,53,2,46,6,2,52,4,40,53,1.16666666666667,-1,-1,-0.166666666666667,1,1.16666666666667,"2",0
"4912",13,2,3,0.5,21,7,54,2,46,6,2,52,4,40,54,1.33333333333333,-2,-2,-0.333333333333333,1,1.33333333333333,"2",0
"4913",13,2,3,0.5,21,8,54,2,46,6,2,52,4,40,54,1.33333333333333,-2,-2,-0.333333333333333,1,1.33333333333333,"2",0
"4914",13,2,3,0.5,21,9,57,2,46,6,2,52,4,40,57,1.83333333333333,-5,-5,-0.833333333333333,1,1.83333333333333,"2",0
"4915",13,2,3,0.5,21,10,52,2,46,6,2,52,4,40,52,1,0,0,0,1,1,"2",0
"4916",13,2,3,0.5,21,11,50,2,46,6,2,52,4,40,50,0.666666666666667,2,2,0.333333333333333,0.833333333333333,0.666666666666667,"2",0
"4917",13,2,3,0.5,21,12,50,2,46,6,2,52,4,40,50,0.666666666666667,2,2,0.333333333333333,0.833333333333333,0.666666666666667,"2",0
"4918",13,2,3,0.5,21,13,51,2,46,6,2,52,4,40,51,0.833333333333333,1,1,0.166666666666667,0.916666666666667,0.833333333333333,"2",0
"4919",13,2,3,0.5,21,14,51,2,46,6,2,52,4,40,51,0.833333333333333,1,1,0.166666666666667,0.916666666666667,0.833333333333333,"2",0
"4920",13,2,3,0.5,21,15,54,2,46,6,2,52,4,40,54,1.33333333333333,-2,-2,-0.333333333333333,1,1.33333333333333,"2",0
"4921",13,2,3,1,8,1,50,4,47,1.73205080756888,4,48,2,45,50,3,-2,-2,-2,1,1.73205080756887,"4",NA
"4922",13,2,3,1,8,2,47,4,47,1.73205080756888,4,48,2,45,47,0,1,1,1,0.666666666666667,0,"3",1
"4923",13,2,3,1,8,3,48,4,47,1.73205080756888,4,48,2,45,48,1,0,0,0,1,0.577350269189625,"2",1
"4924",13,2,3,1,8,4,48,4,47,1.73205080756888,4,48,2,45,48,1,0,0,0,1,0.577350269189625,"4",2
"4925",13,2,3,1,8,5,48,4,47,1.73205080756888,4,48,2,45,48,1,0,0,0,1,0.577350269189625,"4",0
"4926",13,2,3,1,8,6,46,4,47,1.73205080756888,4,48,2,45,46,-1,2,2,2,0.333333333333333,-0.577350269189625,"4",0
"4927",13,2,3,1,8,7,49,4,47,1.73205080756888,4,48,2,45,49,2,-1,-1,-1,1,1.15470053837925,"2",2
"4928",13,2,3,1,8,8,46,4,47,1.73205080756888,4,48,2,45,46,-1,2,2,2,0.333333333333333,-0.577350269189625,"2",0
"4929",13,2,3,1,8,9,46,4,47,1.73205080756888,4,48,2,45,46,-1,2,2,2,0.333333333333333,-0.577350269189625,"2",0
"4930",13,2,3,1,8,10,48,4,47,1.73205080756888,4,48,2,45,48,1,0,0,0,1,0.577350269189625,"3",1
"4931",13,2,3,1,8,11,49,4,47,1.73205080756888,4,48,2,45,49,2,-1,-1,-1,1,1.15470053837925,"3",0
"4932",13,2,3,1,8,12,47,4,47,1.73205080756888,4,48,2,45,47,0,1,1,1,0.666666666666667,0,"3",0
"4933",13,2,3,1,8,13,48,4,47,1.73205080756888,4,48,2,45,48,1,0,0,0,1,0.577350269189625,"3",0
"4934",13,2,3,1,8,14,50,4,47,1.73205080756888,4,48,2,45,50,3,-2,-2,-2,1,1.73205080756887,"3",0
"4935",13,2,3,1,8,15,49,4,47,1.73205080756888,4,48,2,45,49,2,-1,-1,-1,1,1.15470053837925,"3",0
"4936",13,2,3,2,12,1,61,3,57,3,4,60,2,54,61,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333,"4",NA
"4937",13,2,3,2,12,2,58,3,57,3,4,60,2,54,58,0.333333333333333,2,2,0.666666666666667,0.666666666666667,0.333333333333333,"3",1
"4938",13,2,3,2,12,3,52,3,57,3,4,60,2,54,52,-1.66666666666667,8,8,2.66666666666667,0,-1.66666666666667,"2",1
"4939",13,2,3,2,12,4,58,3,57,3,4,60,2,54,58,0.333333333333333,2,2,0.666666666666667,0.666666666666667,0.333333333333333,"4",2
"4940",13,2,3,2,12,5,59,3,57,3,4,60,2,54,59,0.666666666666667,1,1,0.333333333333333,0.833333333333333,0.666666666666667,"4",0
"4941",13,2,3,2,12,6,62,3,57,3,4,60,2,54,62,1.66666666666667,-2,-2,-0.666666666666667,1,1.66666666666667,"4",0
"4942",13,2,3,2,12,7,60,3,57,3,4,60,2,54,60,1,0,0,0,1,1,"4",0
"4943",13,2,3,2,12,8,57,3,57,3,4,60,2,54,57,0,3,3,1,0.5,0,"4",0
"4944",13,2,3,2,12,9,59,3,57,3,4,60,2,54,59,0.666666666666667,1,1,0.333333333333333,0.833333333333333,0.666666666666667,"3",1
"4945",13,2,3,2,12,10,55,3,57,3,4,60,2,54,55,-0.666666666666667,5,5,1.66666666666667,0.166666666666667,-0.666666666666667,"3",0
"4946",13,2,3,2,12,11,64,3,57,3,4,60,2,54,64,2.33333333333333,-4,-4,-1.33333333333333,1,2.33333333333333,"4",1
"4947",13,2,3,2,12,12,61,3,57,3,4,60,2,54,61,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333,"4",0
"4948",13,2,3,2,12,13,61,3,57,3,4,60,2,54,61,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333,"4",0
"4949",13,2,3,2,12,14,59,3,57,3,4,60,2,54,59,0.666666666666667,1,1,0.333333333333333,0.833333333333333,0.666666666666667,"4",0
"4950",13,2,3,2,12,15,56,3,57,3,4,60,2,54,56,-0.333333333333333,4,4,1.33333333333333,0.333333333333333,-0.333333333333333,"4",0
"4951",13,2,4,0.5,6,1,59,0,73.5,11.7898261225516,4,85,2,61,59,-1.26086956521739,26,26,2.26086956521739,0,-1.22987394803596,"2",NA
"4952",13,2,4,0.5,6,2,86,0,73.5,11.7898261225516,4,85,2,61,86,1.08695652173913,-1,-1,-0.0869565217391304,1,1.06023616209996,"4",2
"4953",13,2,4,0.5,6,3,85,0,73.5,11.7898261225516,4,85,2,61,85,1,0,0,0,1,0.975417269131966,"5",1
"4954",13,2,4,0.5,6,4,69,0,73.5,11.7898261225516,4,85,2,61,69,-0.391304347826087,16,16,1.39130434782609,0.333333333333333,-0.381685018355987,"3",2
"4955",13,2,4,0.5,6,5,85,0,73.5,11.7898261225516,4,85,2,61,85,1,0,0,0,1,0.975417269131966,"4",1
"4956",13,2,4,0.5,6,6,79,0,73.5,11.7898261225516,4,85,2,61,79,0.478260869565217,6,6,0.521739130434783,0.75,0.466503911323984,"4",0
"4957",13,2,4,0.5,6,7,80,0,73.5,11.7898261225516,4,85,2,61,80,0.565217391304348,5,5,0.434782608695652,0.791666666666667,0.551322804291981,"5",1
"4958",13,2,4,0.5,6,8,80,0,73.5,11.7898261225516,4,85,2,61,80,0.565217391304348,5,5,0.434782608695652,0.791666666666667,0.551322804291981,"5",0
"4959",13,2,4,0.5,6,9,83,0,73.5,11.7898261225516,4,85,2,61,83,0.826086956521739,2,2,0.173913043478261,0.916666666666667,0.805779483195972,"5",0
"4960",13,2,4,0.5,6,10,83,0,73.5,11.7898261225516,4,85,2,61,83,0.826086956521739,2,2,0.173913043478261,0.916666666666667,0.805779483195972,"5",0
"4961",13,2,4,0.5,6,11,84,0,73.5,11.7898261225516,4,85,2,61,84,0.91304347826087,1,1,0.0869565217391305,0.958333333333333,0.890598376163969,"5",0
"4962",13,2,4,0.5,6,12,86,0,73.5,11.7898261225516,4,85,2,61,86,1.08695652173913,-1,-1,-0.0869565217391304,1,1.06023616209996,"5",0
"4963",13,2,4,0.5,6,13,82,0,73.5,11.7898261225516,4,85,2,61,82,0.739130434782609,3,3,0.260869565217391,0.875,0.720960590227975,"5",0
"4964",13,2,4,0.5,6,14,82,0,73.5,11.7898261225516,4,85,2,61,82,0.739130434782609,3,3,0.260869565217391,0.875,0.720960590227975,"5",0
"4965",13,2,4,0.5,6,15,82,0,73.5,11.7898261225516,4,85,2,61,82,0.739130434782609,3,3,0.260869565217391,0.875,0.720960590227975,"5",0
"4966",13,2,4,1,4,1,47,4,52.75,12.3119183449751,5,68,3,39,47,-0.377049180327869,21,21,1.37704918032787,0.275862068965517,-0.467027138979261,"2",NA
"4967",13,2,4,1,4,2,55,4,52.75,12.3119183449751,5,68,3,39,55,0.147540983606557,13,13,0.852459016393443,0.551724137931034,0.182749750035363,"4",2
"4968",13,2,4,1,4,3,39,4,52.75,12.3119183449751,5,68,3,39,39,-0.901639344262295,29,29,1.90163934426229,0,-1.11680402799389,"3",1
"4969",13,2,4,1,4,4,70,4,52.75,12.3119183449751,5,68,3,39,70,1.13114754098361,-2,-2,-0.131147540983606,1,1.40108141693778,"5",2
"4970",13,2,4,1,4,5,68,4,52.75,12.3119183449751,5,68,3,39,68,1,0,0,0,1,1.23863719468413,"5",0
"4971",13,2,4,1,4,6,61,4,52.75,12.3119183449751,5,68,3,39,61,0.540983606557377,7,7,0.459016393442623,0.758620689655172,0.670082416796331,"5",0
"4972",13,2,4,1,4,7,68,4,52.75,12.3119183449751,5,68,3,39,68,1,0,0,0,1,1.23863719468413,"5",0
"4973",13,2,4,1,4,8,69,4,52.75,12.3119183449751,5,68,3,39,69,1.0655737704918,-1,-1,-0.0655737704918034,1,1.31985930581096,"5",0
"4974",13,2,4,1,4,9,66,4,52.75,12.3119183449751,5,68,3,39,66,0.868852459016393,2,2,0.131147540983607,0.931034482758621,1.07619297243047,"5",0
"4975",13,2,4,1,4,10,69,4,52.75,12.3119183449751,5,68,3,39,69,1.0655737704918,-1,-1,-0.0655737704918034,1,1.31985930581096,"5",0
"4976",13,2,4,1,4,11,67,4,52.75,12.3119183449751,5,68,3,39,67,0.934426229508197,1,1,0.0655737704918032,0.96551724137931,1.1574150835573,"5",0
"4977",13,2,4,1,4,12,65,4,52.75,12.3119183449751,5,68,3,39,65,0.80327868852459,3,3,0.19672131147541,0.896551724137931,0.994970861303643,"5",0
"4978",13,2,4,1,4,13,68,4,52.75,12.3119183449751,5,68,3,39,68,1,0,0,0,1,1.23863719468413,"5",0
"4979",13,2,4,1,4,14,67,4,52.75,12.3119183449751,5,68,3,39,67,0.934426229508197,1,1,0.0655737704918032,0.96551724137931,1.1574150835573,"5",0
"4980",13,2,4,1,4,15,64,4,52.75,12.3119183449751,5,68,3,39,64,0.737704918032787,4,4,0.262295081967213,0.862068965517241,0.913748750176815,"5",0
"4981",13,2,4,2,23,1,19,1,25.25,2.75378527364305,2,28,5,22,19,-2.27272727272727,9,9,3.27272727272727,0,-2.26960324750801,"5",NA
"4982",13,2,4,2,23,2,24,1,25.25,2.75378527364305,2,28,5,22,24,-0.454545454545455,4,4,1.45454545454545,0.333333333333333,-0.453920649501602,"3",2
"4983",13,2,4,2,23,3,26,1,25.25,2.75378527364305,2,28,5,22,26,0.272727272727273,2,2,0.727272727272727,0.666666666666667,0.272352389700961,"2",1
"4984",13,2,4,2,23,4,22,1,25.25,2.75378527364305,2,28,5,22,22,-1.18181818181818,6,6,2.18181818181818,0,-1.18019368870417,"4",2
"4985",13,2,4,2,23,5,26,1,25.25,2.75378527364305,2,28,5,22,26,0.272727272727273,2,2,0.727272727272727,0.666666666666667,0.272352389700961,"2",2
"4986",13,2,4,2,23,6,28,1,25.25,2.75378527364305,2,28,5,22,28,1,0,0,0,1,0.998625428903524,"2",0
"4987",13,2,4,2,23,7,25,1,25.25,2.75378527364305,2,28,5,22,25,-0.0909090909090909,3,3,1.09090909090909,0.5,-0.0907841299003204,"2",0
"4988",13,2,4,2,23,8,27,1,25.25,2.75378527364305,2,28,5,22,27,0.636363636363636,1,1,0.363636363636364,0.833333333333333,0.635488909302243,"2",0
"4989",13,2,4,2,23,9,27,1,25.25,2.75378527364305,2,28,5,22,27,0.636363636363636,1,1,0.363636363636364,0.833333333333333,0.635488909302243,"2",0
"4990",13,2,4,2,23,10,28,1,25.25,2.75378527364305,2,28,5,22,28,1,0,0,0,1,0.998625428903524,"2",0
"4991",13,2,4,2,23,11,31,1,25.25,2.75378527364305,2,28,5,22,31,2.09090909090909,-3,-3,-1.09090909090909,1,2.08803498770737,"2",0
"4992",13,2,4,2,23,12,23,1,25.25,2.75378527364305,2,28,5,22,23,-0.818181818181818,5,5,1.81818181818182,0.166666666666667,-0.817057169102884,"2",0
"4993",13,2,4,2,23,13,28,1,25.25,2.75378527364305,2,28,5,22,28,1,0,0,0,1,0.998625428903524,"3",1
"4994",13,2,4,2,23,14,24,1,25.25,2.75378527364305,2,28,5,22,24,-0.454545454545455,4,4,1.45454545454545,0.333333333333333,-0.453920649501602,"3",0
"4995",13,2,4,2,23,15,28,1,25.25,2.75378527364305,2,28,5,22,28,1,0,0,0,1,0.998625428903524,"3",0
"4996",13,3,2,0.5,7,1,119,5,122.5,6.60807586719967,4,129,6,115,59.5,-0.538461538461538,10,5,1.53846153846154,0.285714285714286,-0.529654935920584,"7",NA
"4997",13,3,2,0.5,7,2,123,5,122.5,6.60807586719967,4,129,6,115,61.5,0.0769230769230769,6,3,0.923076923076923,0.571428571428571,0.0756649908457977,"6",1
"4998",13,3,2,0.5,7,3,129,5,122.5,6.60807586719967,4,129,6,115,64.5,1,0,0,0,1,0.983644880995371,"5",2
"4999",13,3,2,0.5,7,4,131,5,122.5,6.60807586719967,4,129,6,115,65.5,1.30769230769231,-2,-1,-0.307692307692308,1,1.28630484437856,"4",1
"5000",13,3,2,0.5,7,5,128,5,122.5,6.60807586719967,4,129,6,115,64,0.846153846153846,1,0.5,0.153846153846154,0.928571428571429,0.832314899303775,"4",0
"5001",13,3,2,0.5,7,6,119,5,122.5,6.60807586719967,4,129,6,115,59.5,-0.538461538461538,10,5,1.53846153846154,0.285714285714286,-0.529654935920584,"7",2
"5002",13,3,2,0.5,7,7,130,5,122.5,6.60807586719967,4,129,6,115,65,1.15384615384615,-1,-0.5,-0.153846153846154,1,1.13497486268697,"4",2
"5003",13,3,2,0.5,7,8,132,5,122.5,6.60807586719967,4,129,6,115,66,1.46153846153846,-3,-1.5,-0.461538461538461,1,1.43763482607016,"4",0
"5004",13,3,2,0.5,7,9,130,5,122.5,6.60807586719967,4,129,6,115,65,1.15384615384615,-1,-0.5,-0.153846153846154,1,1.13497486268697,"4",0
"5005",13,3,2,0.5,7,10,131,5,122.5,6.60807586719967,4,129,6,115,65.5,1.30769230769231,-2,-1,-0.307692307692308,1,1.28630484437856,"4",0
"5006",13,3,2,0.5,7,11,127,5,122.5,6.60807586719967,4,129,6,115,63.5,0.692307692307692,2,1,0.307692307692308,0.857142857142857,0.68098491761218,"4",0
"5007",13,3,2,0.5,7,12,131,5,122.5,6.60807586719967,4,129,6,115,65.5,1.30769230769231,-2,-1,-0.307692307692308,1,1.28630484437856,"4",0
"5008",13,3,2,0.5,7,13,127,5,122.5,6.60807586719967,4,129,6,115,63.5,0.692307692307692,2,1,0.307692307692308,0.857142857142857,0.68098491761218,"4",0
"5009",13,3,2,0.5,7,14,128,5,122.5,6.60807586719967,4,129,6,115,64,0.846153846153846,1,0.5,0.153846153846154,0.928571428571429,0.832314899303775,"4",0
"5010",13,3,2,0.5,7,15,125,5,122.5,6.60807586719967,4,129,6,115,62.5,0.384615384615385,4,2,0.615384615384615,0.714285714285714,0.378324954228989,"4",0
"5011",13,3,2,1,1,1,58,4,51,12.1928941054479,6,63,4,40,29,0.583333333333333,5,2.5,0.416666666666667,0.782608695652174,0.5741048794045,"7",NA
"5012",13,3,2,1,1,2,64,4,51,12.1928941054479,6,63,4,40,32,1.08333333333333,-1,-0.5,-0.0833333333333333,1,1.06619477603693,"7",0
"5013",13,3,2,1,1,3,45,4,51,12.1928941054479,6,63,4,40,22.5,-0.5,18,9,1.5,0.217391304347826,-0.492089896632428,"4",2
"5014",13,3,2,1,1,4,39,4,51,12.1928941054479,6,63,4,40,19.5,-1,24,12,2,0,-0.984179793264856,"5",1
"5015",13,3,2,1,1,5,62,4,51,12.1928941054479,6,63,4,40,31,0.916666666666667,1,0.5,0.0833333333333334,0.956521739130435,0.902164810492785,"6",2
"5016",13,3,2,1,1,6,59,4,51,12.1928941054479,6,63,4,40,29.5,0.666666666666667,4,2,0.333333333333333,0.826086956521739,0.656119862176571,"7",1
"5017",13,3,2,1,1,7,65,4,51,12.1928941054479,6,63,4,40,32.5,1.16666666666667,-2,-1,-0.166666666666667,1,1.148209758809,"6",1
"5018",13,3,2,1,1,8,45,4,51,12.1928941054479,6,63,4,40,22.5,-0.5,18,9,1.5,0.217391304347826,-0.492089896632428,"4",2
"5019",13,3,2,1,1,9,56,4,51,12.1928941054479,6,63,4,40,28,0.416666666666667,7,3.5,0.583333333333333,0.695652173913043,0.410074913860357,"6",2
"5020",13,3,2,1,1,10,43,4,51,12.1928941054479,6,63,4,40,21.5,-0.666666666666667,20,10,1.66666666666667,0.130434782608696,-0.656119862176571,"5",2
"5021",13,3,2,1,1,11,63,4,51,12.1928941054479,6,63,4,40,31.5,1,0,0,0,1,0.984179793264856,"6",2
"5022",13,3,2,1,1,12,60,4,51,12.1928941054479,6,63,4,40,30,0.75,3,1.5,0.25,0.869565217391304,0.738134844948642,"7",1
"5023",13,3,2,1,1,13,34,4,51,12.1928941054479,6,63,4,40,17,-1.41666666666667,29,14.5,2.41666666666667,0,-1.39425470712521,"4",2
"5024",13,3,2,1,1,14,59,4,51,12.1928941054479,6,63,4,40,29.5,0.666666666666667,4,2,0.333333333333333,0.826086956521739,0.656119862176571,"6",2
"5025",13,3,2,1,1,15,61,4,51,12.1928941054479,6,63,4,40,30.5,0.833333333333333,2,1,0.166666666666667,0.91304347826087,0.820149827720714,"7",1
"5026",13,3,2,2,26,1,79,6,90,16.2480768092719,4,104,7,74,39.5,-0.785714285714286,25,12.5,1.78571428571429,0.166666666666667,-0.677003200386331,"7",NA
