"subjID","H","B","A","v","walk_no","path_leaf","reward","path_dist","mean","median","sd","best_leaf","best_reward","worst_leaf","worst_reward"
20,3,4,0,0,15,6,130,12,105.875,106.5,18.8073567166326,10,136,6,70
20,4,2,0,7,1,14,135,NA,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,2,10,149,4,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,3,8,128,2,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,4,11,129,2,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,5,12,157,4,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,6,13,162,1,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,7,13,157,0,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,8,13,158,0,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,9,12,168,1,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,10,12,170,0,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,11,12,163,0,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,12,13,160,1,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,13,8,124,4,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,14,13,163,4,151.5,154,20.5634905319389,12,176,9,126
20,4,2,0,7,15,12,158,1,151.5,154,20.5634905319389,12,176,9,126
20,4,3,0,3,1,20,96,NA,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,2,35,124,18,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,3,39,127,3,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,4,37,129,3,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,5,32,139,3,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,6,31,147,9,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,7,36,148,9,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,8,34,180,3,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,9,34,184,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,10,34,179,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,11,34,185,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,12,34,175,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,13,34,180,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,14,34,168,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,3,0,3,15,34,182,0,132.925925925926,134,18.8820751913756,29,177,40,98
20,4,4,0,4,1,28,153,NA,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,2,41,157,16,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,3,41,165,0,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,4,77,158,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,5,46,142,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,6,59,149,16,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,7,41,160,16,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,8,77,153,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,9,41,157,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,10,76,145,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,11,42,149,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,12,72,151,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,13,48,150,32,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,14,52,142,4,150,149,18.883939594353,35,198,46,118
20,4,4,0,4,15,74,192,32,150,149,18.883939594353,35,198,46,118
21,2,2,0,0,1,2,67,NA,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,2,3,77,1,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,3,3,80,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,4,3,82,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,5,2,63,1,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,6,3,75,1,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,7,3,82,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,8,3,78,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,9,3,80,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,10,3,80,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,11,3,77,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,12,3,80,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,13,3,78,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,14,3,75,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,2,0,0,15,3,76,0,71.5,71.5,9.19238815542512,3,78,2,65
21,2,3,0,8,1,2,44,NA,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,2,2,41,0,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,3,3,39,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,4,4,27,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,5,3,40,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,6,2,42,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,7,2,41,0,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,8,3,39,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,9,4,29,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,10,2,41,2,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,11,2,44,0,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,12,2,41,0,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,13,2,44,0,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,14,3,40,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,3,0,8,15,2,43,1,38.3333333333333,41,6.42910050732864,4,43,3,31
21,2,4,0,3,1,4,34,NA,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,2,2,29,2,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,3,3,36,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,4,5,30,2,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,5,2,29,3,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,6,3,37,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,7,5,29,2,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,8,4,38,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,9,3,36,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,10,4,36,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,11,2,31,2,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,12,5,32,3,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,13,2,29,3,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,14,3,37,1,33.5,33.5,4.20317340430616,3,38,4,29
21,2,4,0,3,15,5,30,2,33.5,33.5,4.20317340430616,3,38,4,29
21,3,2,0,2,1,5,67,NA,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,2,7,64,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,3,6,65,1,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,4,4,62,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,5,5,64,1,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,6,6,67,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,7,6,64,0,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,8,5,64,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,9,5,72,0,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,10,6,66,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,11,5,60,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,12,5,69,0,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,13,5,69,0,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,14,6,64,2,61.25,60.5,4.64578662158878,5,67,6,57
21,3,2,0,2,15,7,59,1,61.25,60.5,4.64578662158878,5,67,6,57
21,3,3,0,3,1,8,105,NA,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,2,8,100,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,3,8,101,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,4,8,103,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,5,6,118,3,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,6,13,108,6,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,7,11,110,2,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,8,12,112,1,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,9,6,120,6,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,10,6,123,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,11,6,118,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,12,5,123,1,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,13,5,118,0,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,14,6,119,1,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,3,0,3,15,11,106,6,104.666666666667,106,11.4127122105133,11,122,10,87
21,3,4,0,1,1,11,128,NA,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,2,11,125,0,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,3,11,128,0,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,4,11,125,0,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,5,13,107,2,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,6,11,121,2,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,7,8,87,4,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,8,11,120,4,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,9,16,81,4,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,10,11,124,4,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,11,11,124,0,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,12,12,89,1,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,13,11,126,1,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,14,11,121,0,99.4375,95,13.2763888162407,12,124,14,80
21,3,4,0,1,15,11,130,0,99.4375,95,13.2763888162407,12,124,14,80
21,4,2,0,1,1,12,142,NA,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,2,9,154,4,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,3,12,155,4,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,4,8,132,4,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,5,9,157,1,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,6,10,151,2,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,7,9,155,2,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,8,10,158,2,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,9,9,153,2,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,10,9,154,0,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,11,10,161,2,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,12,13,121,4,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,13,12,137,1,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,14,10,152,4,136.25,135,16.0779351908135,9,155,15,117
21,4,2,0,1,15,10,154,0,136.25,135,16.0779351908135,9,155,15,117
21,4,3,0,9,1,21,173,NA,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,2,37,166,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,3,29,123,9,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,4,39,137,9,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,5,21,171,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,6,37,169,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,7,37,168,0,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,8,21,164,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,9,38,125,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,10,21,167,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,11,21,163,0,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,12,21,173,0,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,13,21,172,0,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,14,21,167,0,140.185185185185,138,17.62872881895,31,168,39,110
21,4,3,0,9,15,37,170,18,140.185185185185,138,17.62872881895,31,168,39,110
21,4,4,0,6,1,62,142,NA,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,2,56,140,8,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,3,54,169,2,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,4,64,138,8,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,5,55,143,8,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,6,67,150,12,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,7,57,151,12,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,8,58,155,4,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,9,68,196,8,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,10,68,196,0,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,11,68,188,0,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,12,63,151,4,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,13,69,159,4,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,14,68,188,1,163.328125,162,20.7387794772583,80,203,25,114
21,4,4,0,6,15,68,195,0,163.328125,162,20.7387794772583,80,203,25,114
22,2,2,0,5,1,2,33,NA,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,2,3,28,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,3,2,34,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,4,3,28,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,5,2,29,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,6,2,34,0,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,7,3,32,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,8,3,30,0,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,9,3,30,0,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,10,2,33,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,11,3,30,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,12,2,34,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,13,3,30,1,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,14,3,29,0,30.5,30.5,3.53553390593274,2,33,3,28
22,2,2,0,5,15,3,33,0,30.5,30.5,3.53553390593274,2,33,3,28
22,2,3,0,5,1,2,43,NA,47,50,7,3,52,4,39
22,2,3,0,5,2,4,55,2,47,50,7,3,52,4,39
22,2,3,0,5,3,4,49,0,47,50,7,3,52,4,39
22,2,3,0,5,4,4,53,0,47,50,7,3,52,4,39
22,2,3,0,5,5,3,52,1,47,50,7,3,52,4,39
22,2,3,0,5,6,3,53,0,47,50,7,3,52,4,39
22,2,3,0,5,7,2,41,1,47,50,7,3,52,4,39
22,2,3,0,5,8,3,52,1,47,50,7,3,52,4,39
22,2,3,0,5,9,3,52,0,47,50,7,3,52,4,39
22,2,3,0,5,10,4,49,1,47,50,7,3,52,4,39
22,2,3,0,5,11,3,50,1,47,50,7,3,52,4,39
22,2,3,0,5,12,4,48,1,47,50,7,3,52,4,39
22,2,3,0,5,13,3,52,1,47,50,7,3,52,4,39
22,2,3,0,5,14,2,42,1,47,50,7,3,52,4,39
22,2,3,0,5,15,4,52,2,47,50,7,3,52,4,39
22,2,4,0,9,1,5,50,NA,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,2,2,34,3,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,3,5,50,3,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,4,4,68,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,5,5,50,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,6,3,58,2,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,7,4,68,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,8,4,69,0,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,9,4,68,0,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,10,3,55,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,11,4,68,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,12,4,68,0,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,13,3,56,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,14,4,68,1,52.75,53,13.0735101126923,3,68,5,37
22,2,4,0,9,15,5,51,1,52.75,53,13.0735101126923,3,68,5,37
22,3,2,0,3,1,4,131,NA,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,2,6,127,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,3,6,125,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,4,4,135,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,5,6,128,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,6,4,132,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,7,4,134,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,8,4,135,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,9,4,132,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,10,4,134,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,11,7,136,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,12,6,132,1,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,13,7,142,1,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,14,7,134,0,134.25,135.5,5.90903263374528,5,140,6,126
22,3,2,0,3,15,4,133,2,134.25,135.5,5.90903263374528,5,140,6,126
22,3,3,0,5,1,10,104,NA,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,2,5,110,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,3,6,104,1,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,4,6,102,0,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,5,11,95,6,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,6,13,105,2,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,7,8,99,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,8,12,109,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,9,8,98,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,10,7,94,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,11,5,109,2,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,12,13,108,6,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,13,5,113,6,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,14,10,103,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,3,0,5,15,12,105,3,103.111111111111,105,6.5659052011974,6,113,11,91
22,3,4,0,4,1,10,114,NA,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,2,21,120,8,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,3,6,90,12,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,4,19,102,12,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,5,18,88,1,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,6,21,125,3,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,7,10,114,8,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,8,14,87,4,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,9,21,121,4,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,10,17,115,4,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,11,15,117,2,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,12,16,98,1,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,13,21,126,4,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,14,21,121,0,104.875,105.5,14.1415463558033,14,133,10,87
22,3,4,0,4,15,17,113,4,104.875,105.5,14.1415463558033,14,133,10,87
22,4,2,0,3,1,11,164,NA,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,2,8,154,2,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,3,15,165,4,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,4,13,165,2,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,5,8,147,4,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,6,11,166,2,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,7,15,167,4,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,8,15,169,0,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,9,13,169,2,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,10,10,163,4,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,11,15,172,4,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,12,15,171,0,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,13,13,162,2,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,14,13,161,0,164.25,164,11.7199463675028,12,186,10,148
22,4,2,0,3,15,10,166,4,164.25,164,11.7199463675028,12,186,10,148
22,4,3,0,2,1,38,152,NA,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,2,23,113,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,3,25,160,2,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,4,25,164,0,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,5,30,141,6,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,6,35,158,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,7,36,164,1,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,8,27,141,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,9,32,162,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,10,34,157,2,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,11,18,135,18,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,12,21,152,3,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,13,29,155,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,14,37,149,9,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,3,0,2,15,37,151,0,145.296296296296,147,16.1978507947928,17,169,26,100
22,4,4,0,5,1,72,134,NA,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,2,54,152,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,3,49,154,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,4,52,145,4,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,5,47,176,4,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,6,30,155,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,7,47,174,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,8,38,169,8,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,9,71,168,32,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,10,44,140,32,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,11,41,138,4,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,12,45,142,4,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,13,24,141,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,14,42,150,16,147.75,146,15.5808184881894,61,184,66,111
22,4,4,0,5,15,69,138,16,147.75,146,15.5808184881894,61,184,66,111
23,2,2,0,5,1,3,31,NA,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,2,2,33,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,3,2,32,0,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,4,3,29,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,5,2,32,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,6,3,29,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,7,2,34,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,8,2,29,0,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,9,2,36,0,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,10,3,28,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,11,3,27,0,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,12,2,33,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,13,2,34,0,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,14,3,28,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,2,0,5,15,2,33,1,30.5,30.5,3.53553390593274,2,33,3,28
23,2,3,0,8,1,2,44,NA,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,2,3,43,1,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,3,2,45,1,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,4,4,32,2,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,5,2,40,2,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,6,3,38,1,38.3333333333333,41,6.42910050732864,4,43,3,31
23,2,3,0,8,7,4,33,1,38.3333333333333,41,6.42910050732864,4,43,3,31
